"Pdel_P1"	"Pdel_P4"
"Podel.03G144000"	3.68243946030865	3.8175748533475
"Podel.03G144100"	0	0
"Podel.03G144200"	0	0.0452473084411947
"Podel.03G144300"	0.0446857283718891	0.0893714567437782
"Podel.03G144400"	10.1847262368514	11.4375171634801
"Podel.03G144500"	0.0364904693075465	0.072980938615093
"Podel.03G144600"	0	0
"Podel.03G144700"	14.4709770524308	15.6161622867958
"Podel.03G144800"	0.155893303928322	0
"Podel.03G144900"	0	0
"Podel.03G145000"	0	0
"Podel.03G145100"	0	0
"Podel.03G145200"	0.134854195728721	0.134854195728721
"Podel.03G145300"	0.203795828585543	0.101897914292771
"Podel.03G145400"	0	0
"Podel.03G145500"	0	0
"Podel.03G145600"	0.0508632710428768	0.178021448650069
"Podel.03G145700"	8.24262240218593	9.05670856536478
"Podel.03G145800"	0	0
"Podel.03G145900"	0	0
"Podel.03G146000"	0.159342997692806	0.239014496539209
"Podel.03G146100"	0	0
"Podel.03G146200"	2.46586399667973	2.25748112372088
"Podel.03G146300"	0	0
"Podel.03G146400"	0	0
"Podel.03G146500"	0.664575578950691	0.357848388665757
"Podel.03G146600"	0	0
"Podel.03G146700"	0	0
"Podel.03G146800"	0.093690523426563	0
"Podel.03G146900"	0	0
"Podel.03G147000"	1.52884333907647	1.85314344130481
"Podel.03G147100"	0.0771906609548099	0.115785991432215
"Podel.03G147200"	9.28326175981452	8.33256627838773
"Podel.03G147300"	0	0
"Podel.03G147400"	0.484668284648951	0.678535598508531
"Podel.03G147500"	2783.27166107981	2678.80430024355
"Podel.03G147600"	0.114039596387988	0
"Podel.03G147700"	2.26522726913158	1.91285858282222
"Podel.03G147800"	0	0
"Podel.03G147900"	55.7679664497921	59.8210891796559
"Podel.03G148000"	0.105011461673939	0.245026743905858
"Podel.03G148100"	3.49006285346126	3.46073459418847
"Podel.03G148200"	5.62491648396055	6.93739699688467
"Podel.03G148300"	10.6538901116469	8.3627309478519
"Podel.03G148400"	0	0
"Podel.03G148500"	0	0
"Podel.03G148600"	0	0
"Podel.03G148700"	51.8595064574377	51.6171723151133
"Podel.03G148800"	0.833039507088123	0.694199589240103
"Podel.03G148900"	0	0
"Podel.03G149000"	0.250912342052775	0.250912342052775
"Podel.03G149100"	0	0
"Podel.03G149200"	5.36009424004402	5.51471234312221
"Podel.03G149300"	27.1118420068913	27.606282894555
"Podel.03G149400"	0	0
"Podel.03G149500"	5.56826118796686	5.18612561624365
"Podel.03G149600"	0.691275450562161	0.518456587921621
"Podel.03G149700"	0.301228097232017	0.301228097232017
"Podel.03G149800"	0.0820936508200177	0
"Podel.03G149900"	0	0
"Podel.03G150000"	0	0
"Podel.03G150100"	0.130584201045313	0.130584201045313
"Podel.03G150200"	0	0
"Podel.03G150300"	0	0
"Podel.03G150400"	181.603138952482	184.03980301104
"Podel.03G150500"	12.4517153604823	9.66803860922064
"Podel.03G150600"	0.359794538978011	0.205596879416006
"Podel.03G150700"	0	0
"Podel.03G150800"	0.238511837240493	0
"Podel.03G150900"	10.0711974716602	11.2892479033359
"Podel.03G151000"	2.61900750599582	3.49201000799442
"Podel.03G151100"	51.0152455745009	47.356781748441
"Podel.03G151200"	0	0
"Podel.03G151300"	3.566427000247	3.44055310612063
"Podel.03G151400"	1.12012225785535	1.12012225785535
"Podel.03G151500"	0	0
"Podel.03G151600"	0	0
"Podel.03G151700"	0	0
"Podel.03G151800"	0	0
"Podel.03G151900"	0	0.135741925323584
"Podel.03G152000"	0.257170926548423	0.385756389822634
"Podel.03G152100"	0	0
"Podel.03G152200"	91.7396547913698	82.6888297884629
"Podel.03G152300"	6.6535262116608	6.91275450562161
"Podel.03G152400"	0.14319744773719	0.458231832759008
"Podel.03G152500"	1.9766863373918	1.9766863373918
"Podel.03G152600"	0.0318618847051143	0.095585654115343
"Podel.03G152700"	2.53574366900508	2.40315576474337
"Podel.03G152800"	0	0
"Podel.03G152900"	0	0
"Podel.03G153000"	0	0
"Podel.03G153100"	1.13762416813434	1.40015282231919
"Podel.03G153200"	0.961631191163578	1.08183509005903
"Podel.03G153300"	0	0
"Podel.03G153400"	0.046671760743973	0
"Podel.03G153500"	0.446186038872103	0.405623671701912
"Podel.03G153600"	0.214187683867525	0.392677420423796
"Podel.03G153700"	0.113525904512367	0.189209840853945
"Podel.03G153800"	0.166354790770597	0.221806387694129
"Podel.03G153900"	0	0
"Podel.03G154000"	0.179308108470916	0.0298846847451527
"Podel.03G154100"	2.75747744066156	1.69006681846999
"Podel.03G154200"	3.32218078750281	3.32218078750281
"Podel.03G154300"	0	0
"Podel.03G154400"	0	0
"Podel.03G154500"	0.425362882729881	0.382826594456893
"Podel.03G154600"	0.0697493103369339	0.0697493103369339
"Podel.03G154700"	0.169779009891998	0.169779009891998
"Podel.03G154800"	0	0
"Podel.03G154900"	0	0
"Podel.03G155000"	13.6342750238951	14.0717383936457
"Podel.03G155100"	1.80162634801993	1.65149081901827
"Podel.03G155200"	6.70404298368725	7.67765918463769
"Podel.03G155300"	0	0
"Podel.03G155400"	0	0
"Podel.03G155500"	0.266695775679846	0.133347887839923
"Podel.03G155600"	0.142994330790045	0.464731575067647
"Podel.03G155700"	0.382503806434585	0.382503806434585
"Podel.03G155800"	7.77084816387151	5.8806418537406
"Podel.03G155900"	8.31845394560678	9.2152389434603
"Podel.03G156000"	0	0.0311529676164962
"Podel.03G156100"	0.659374294231712	1.25595103663183
"Podel.03G156200"	69.6921137193806	55.1384125521755
"Podel.03G156300"	2.02494289507225	2.21186070077123
"Podel.03G156400"	0	0
"Podel.03G156500"	0	0
"Podel.03G156600"	0	0
"Podel.03G156700"	0	0
"Podel.03G156800"	0.0239645807940527	0
"Podel.03G156900"	0	0.0385166848727643
"Podel.03G157000"	359.241815988398	329.770195344011
"Podel.03G157100"	1.22829290911034	1.56948538386321
"Podel.03G157200"	0.370628688260962	1.11188606478289
"Podel.03G157300"	0	0.0226575524139156
"Podel.03G157400"	0	0
"Podel.03G157500"	10.1481958303201	10.9030203135671
"Podel.03G157600"	15.3391742230861	15.8267274380009
"Podel.03G157700"	13.2228273995067	14.1001713975783
"Podel.03G157800"	0	0
"Podel.03G157900"	0.728451601246463	0.427023352454823
"Podel.03G158000"	15.7271071897611	14.9149091658767
"Podel.03G158100"	0.518575119377478	0.674147655190722
"Podel.03G158200"	0	0
"Podel.03G158300"	0.589155213547296	0.130923380788288
"Podel.03G158400"	0	0.23121789726372
"Podel.03G158500"	4.63337479920668	2.73790329044031
"Podel.03G158600"	0.0797555405118527	0.199388851279632
"Podel.03G158700"	0	0.109102817323573
"Podel.03G158800"	1.16439813765764	1.04795832389188
"Podel.03G158900"	2.48775540172068	3.60968430837903
"Podel.03G159000"	0.0887420802878361	0
"Podel.03G159100"	4.79586325936127	5.87248562370768
"Podel.03G159200"	0	0
"Podel.03G159300"	0	0
"Podel.03G159400"	0	0
"Podel.03G159500"	0.90009824291948	0.337536841094805
"Podel.03G159600"	0	0
"Podel.03G159700"	0	0
"Podel.03G159800"	0	0
"Podel.03G159900"	0	0
"Podel.03G160000"	0	0
"Podel.03G160100"	0	0
"Podel.03G160200"	80.776057834412	74.4443322635301
"Podel.03G160300"	0.0355135051222341	0
"Podel.03G160400"	0	0
"Podel.03G160500"	0	0
"Podel.03G160600"	0	0
"Podel.03G160700"	2.22930193592704	2.76648312530705
"Podel.03G160800"	0	0
"Podel.03G160900"	1.21024161390016	1.71981703027918
"Podel.03G161000"	2.28665963676481	2.58362842076024
"Podel.03G161100"	0.221725080367262	0
"Podel.03G161200"	0	0
"Podel.03G161300"	0	0
"Podel.03G161400"	0.270698783053724	0.291521766365549
"Podel.03G161500"	1.27531992008832	1.36641420009463
"Podel.03G161600"	0	0.132413752023181
"Podel.03G161700"	0	0
"Podel.03G161800"	8.51279355167915	7.59743940633731
"Podel.03G161900"	0.0471079454238233	0.0942158908476465
"Podel.03G162000"	0	0
"Podel.03G162100"	0	0
"Podel.03G162200"	0.832474281663872	0.979381507839849
"Podel.03G162300"	0	0
"Podel.03G162400"	0.525057308369697	0.525057308369697
"Podel.03G162500"	0.558901924935218	0.53654584793781
"Podel.03G162600"	0	0
"Podel.03G162700"	0	0
"Podel.03G162800"	0.0253039666684191	0
"Podel.03G162900"	0	0
"Podel.03G163000"	0.502478612544573	0.354690785325581
"Podel.03G163100"	0	0
"Podel.03G163200"	0	0
"Podel.03G163300"	0	0
"Podel.03G163400"	0.997470348354041	0
"Podel.03G163500"	0.78486075161145	0.43603375089525
"Podel.03G163600"	0	0.107245748092534
"Podel.03G163700"	1.22203119111696	1.61623480115469
"Podel.03G163800"	3.56867144769838	4.0444943073915
"Podel.03G163900"	0.0433533557369474	0
"Podel.03G164000"	0.0107796196756824	0.053898098378412
"Podel.03G164100"	3.52607293327173	3.23705056169208
"Podel.03G164200"	0.887348976022604	0.673161292155079
"Podel.03G164300"	0	0.0961937053501734
"Podel.03G164400"	3.48264635675893	3.02990233038027
"Podel.03G164500"	0	0
"Podel.03G164600"	2.56589091872974	2.16675233137178
"Podel.03G164700"	0	0
"Podel.03G164800"	0.245680755175423	0.368521132763134
"Podel.03G164900"	0.329447722898633	0.49417158434795
"Podel.03G165000"	0	0
"Podel.03G165100"	0.328160817731061	0.131264327092424
"Podel.03G165200"	3.76317669646123	4.39516056914938
"Podel.03G165300"	1.49595882747376	1.80761691653079
"Podel.03G165400"	0	0
"Podel.03G165500"	0	0
"Podel.03G165600"	0	0
"Podel.03G165700"	1.52964672496143	1.45680640472517
"Podel.03G165800"	8.98622672029448	5.11285313396065
"Podel.03G165900"	0.425790641059255	0.243308937748146
"Podel.03G166000"	8.55129949904626	9.35106132269807
"Podel.03G166100"	0	0
"Podel.03G166200"	1.7454161100894	3.09414674061303
"Podel.03G166300"	0.225192114386408	0.450384228772815
"Podel.03G166400"	3.5311546452995	2.95993845267752
"Podel.03G166500"	0.0427165267826194	0
"Podel.03G166600"	0	0
"Podel.03G166700"	0.086114182693891	0.086114182693891
"Podel.03G166800"	7.12077721065189	4.56049776412537
"Podel.03G166900"	0	0
"Podel.03G167000"	0.0911675069194972	0.0911675069194972
"Podel.03G167100"	2.32283417527608	1.16141708763804
"Podel.03G167200"	0.0777063231297393	0.0388531615648696
"Podel.03G167300"	0	0
"Podel.03G167400"	0	0
"Podel.03G167500"	0	0
"Podel.03G167600"	0	0
"Podel.03G167700"	15.7863384142801	11.5133445577832
"Podel.03G167800"	16.6681829166089	24.1946407696756
"Podel.03G167900"	66.0887351187075	60.7468477205114
"Podel.03G168000"	0	0
"Podel.03G168100"	0.0365787384640718	0
"Podel.03G168200"	0	0
"Podel.03G168300"	0	0
"Podel.03G168400"	0	0.100878255377233
"Podel.03G168500"	0.393792981277273	0
"Podel.03G168600"	0	0
"Podel.03G168700"	0.171836937284628	0.42959234321157
"Podel.03G168800"	0.811537592900569	0.270512530966856
"Podel.03G168900"	0	0
"Podel.03G169000"	0	0.138985758097861
"Podel.03G169100"	4.14437363851612	4.88823557363439
"Podel.03G169200"	2.29115916379504	2.50936479844219
"Podel.03G169300"	0.570248576259547	0.83860084744051
"Podel.03G169400"	0.319389699100461	0.464566835055216
"Podel.03G169500"	0.119822903970264	0.0898671779776977
"Podel.03G169600"	0.374504277186091	0.416115863540101
"Podel.03G169700"	0.862345777984668	0.806710566501786
"Podel.03G169800"	0	0
"Podel.03G169900"	25.7807955449047	26.8790805569074
"Podel.03G170000"	0.300748816249946	0.300748816249946
"Podel.03G170100"	0.685271169835979	0.11421186163933
"Podel.03G170200"	0.949057561572004	0.351502800582224
"Podel.03G170300"	2.78176057414409	1.89159719041798
"Podel.03G170400"	5.76062875468467	6.00065495279654
"Podel.03G170500"	4.10277338633065	6.7402705632575
"Podel.03G170600"	5.5078859368053	5.95853114981664
"Podel.03G170700"	14.2808173121982	12.6792303239143
"Podel.03G170800"	305.052564640206	331.463420724807
"Podel.03G170900"	0.0432541489732473	0.129762446919742
"Podel.03G171000"	0	0
"Podel.03G171100"	27.5926668260489	28.4617271985229
"Podel.03G171200"	0.618219561776258	0.772774452220322
"Podel.03G171300"	0.108166312453843	0
"Podel.03G171400"	0	0
"Podel.03G171500"	0	0
"Podel.03G171600"	0	0.0235686572335525
"Podel.03G171700"	0.126013754008727	0
"Podel.03G171800"	0	0
"Podel.03G171900"	0	0
"Podel.03G172000"	0.355301937994532	0.284241550395625
"Podel.03G172100"	0	0
"Podel.03G172200"	0	0
"Podel.03G172300"	0	0
"Podel.03G172400"	0	0
"Podel.03G172500"	17.7541645324037	18.2898505312262
"Podel.03G172600"	81.2867982397127	80.5085203842261
"Podel.03G172700"	168.494603402201	165.622285221991
"Podel.03G172800"	0	0
"Podel.03G172900"	0	0
"Podel.03G173000"	0	0
"Podel.03G173100"	0	0
"Podel.03G173200"	40.1006385420296	37.2741618166002
"Podel.03G173300"	0	0
"Podel.03G173400"	2.78263810113909	2.42487034527835
"Podel.03G173500"	0	0
"Podel.03G173600"	1.50942064692849	1.96682084296743
"Podel.03G173700"	0.197204622861858	0.315527396578973
"Podel.03G173800"	10.377603271307	11.8601180243508
"Podel.03G173900"	24.2086124438941	24.4235612780241
"Podel.03G174000"	0.0441636988348343	0
"Podel.03G174100"	0.562441835108028	0.441918584727736
"Podel.03G174200"	629.090022439685	602.786180583494
"Podel.03G174300"	0.219791431410571	0.384635004968499
"Podel.03G174400"	9.85198440431867	12.181329554177
"Podel.03G174500"	0	0
"Podel.03G174600"	5.17934301231303	5.07778726697356
"Podel.03G174700"	27.3108979588189	35.6306561758889
"Podel.03G174800"	0.10217331406113	0.10217331406113
"Podel.03G174900"	0	0
"Podel.03G175000"	0.520410783516868	0.371721988226334
"Podel.03G175100"	4.41592129334798	3.87833087502736
"Podel.03G175200"	0.247822043044577	0.270351319684993
"Podel.03G175300"	0	0
"Podel.03G175400"	0	0
"Podel.03G175500"	0.784521425735267	1.1767821386029
"Podel.03G175600"	0.0472403951297947	0.070860592694692
"Podel.03G175700"	0	0
"Podel.03G175800"	0	0
"Podel.03G175900"	0	0
"Podel.03G176000"	0	0
"Podel.03G176100"	0.0629544149918704	0.0314772074959352
"Podel.03G176200"	0.34682684589558	0.23121789726372
"Podel.03G176300"	1.76654795339337	2.29651233941138
"Podel.03G176400"	1.27886844150323	1.24011485236677
"Podel.03G176500"	0	0
"Podel.03G176600"	4.3306135180464	4.68558183919775
"Podel.03G176700"	0.0421450682303436	0
"Podel.03G176800"	0.0232712380440863	0
"Podel.03G176900"	0.0626414684384725	0.125282936876945
"Podel.03G177000"	1.22940247813392	2.15145433673437
"Podel.03G177100"	0.118787513598172	0.0593937567990859
"Podel.03G177200"	0.692066383571957	0.795876341107751
"Podel.03G177300"	0.0553906611027372	0
"Podel.03G177400"	14.069005467641	13.3604944009253
"Podel.03G177500"	0.0885342534019161	0.177068506803832
"Podel.03G177600"	0.0667917424074526	0.26716696962981
"Podel.03G177700"	0.413725047361074	0.517156309201343
"Podel.03G177800"	0	0
"Podel.03G177900"	0.546105109463607	0.84646291966859
"Podel.03G178000"	116.449031352884	114.424596189531
"Podel.03G178100"	0.0632705041048003	0
"Podel.03G178200"	0.0498078079085878	0.298846847451527
"Podel.03G178300"	0	0
"Podel.03G178400"	0	0
"Podel.03G178500"	0	0
"Podel.03G178600"	0.577407103646268	0.352859896672719
"Podel.03G178700"	9.15234063104531	9.82862195846245
"Podel.03G178800"	0	0
"Podel.03G178900"	0	0
"Podel.03G179000"	0.309362734882309	0.525916649299926
"Podel.03G179100"	0	0.172621580833873
"Podel.03G179200"	0.0538137027795276	0.0538137027795276
"Podel.03G179300"	2.90325805804421	2.77971516195722
"Podel.03G179400"	0.0566778503787379	0.113355700757476
"Podel.03G179500"	55.4720339811614	51.7046124695602
"Podel.03G179600"	0.213356620543877	0.0533391551359692
"Podel.03G179700"	0.526778807741401	0.402830852978718
"Podel.03G179800"	7.465883371065	9.88258550273923
"Podel.03G179900"	0	0
"Podel.03G180000"	6.2817211510672	5.05268875194535
"Podel.03G180100"	0	0
"Podel.03G180200"	6.30068770043636	5.37411597978396
"Podel.03G180300"	0	0
"Podel.03G180400"	4.64473772788578	6.26029867671562
"Podel.03G180500"	0.263443388171555	0.761058676940048
"Podel.03G180600"	48.0517139431912	52.185194712498
"Podel.03G180700"	0	0
"Podel.03G180800"	0	0
"Podel.03G180900"	0	0
"Podel.03G181000"	0	0
"Podel.03G181100"	0	0
"Podel.03G181200"	0	0
"Podel.03G181300"	0	0
"Podel.03G181400"	0.612488093291743	0.4763796281158
"Podel.03G181500"	0	0
"Podel.03G181600"	0	0
"Podel.03G181700"	0.0406714644460658	0.284700251122461
"Podel.03G181800"	0.170135581469929	0.2381898140579
"Podel.03G181900"	0.0351993726281361	0
"Podel.03G182000"	0	0
"Podel.03G182100"	0	0
"Podel.03G182200"	0	0
"Podel.03G182300"	0	0
"Podel.03G182400"	0	0
"Podel.03G182500"	0	0
"Podel.03G182600"	0	0
"Podel.03G182700"	469.814544100176	422.421616207681
"Podel.03G182800"	580.144466546145	494.431053914911
"Podel.03G182900"	0	0
"Podel.03G183000"	0	0
"Podel.03G183100"	0.0834297957575022	0.125144693636253
"Podel.03G183200"	0.21643583703789	0
"Podel.03G183300"	133.985342314804	111.741478002214
"Podel.03G183400"	0.0151246754161305	0.0453740262483915
"Podel.03G183500"	2574.88834539015	2383.82957887744
"Podel.03G183600"	2.67593398519573	1.99383316543996
"Podel.03G183700"	0.544433860703772	0.680542325879715
"Podel.03G183800"	0.267639831522961	0
"Podel.03G183900"	0.614701239066962	0.68701903189837
"Podel.03G184000"	28.7131339491314	26.8229276390005
"Podel.03G184100"	0.161786560068266	0.107857706712177
"Podel.03G184200"	0	0
"Podel.03G184300"	1.4265708000988	0.96638667103467
"Podel.03G184400"	0	0
"Podel.03G184500"	0	0.0319561506361946
"Podel.03G184600"	0	0
"Podel.03G184700"	0	0
"Podel.03G184800"	131.673319101049	118.05499059765
"Podel.03G184900"	0.0329543450843686	0.0109847816947895
"Podel.03G185000"	11.6280984390167	12.447700091106
"Podel.03G185100"	4.67242009245843	5.09718555540919
"Podel.03G185200"	0.0588849317797791	0
"Podel.03G185300"	0	0
"Podel.03G185400"	0	0
"Podel.03G185500"	0	0
"Podel.03G185600"	0	0
"Podel.03G185700"	0	0
"Podel.03G185800"	0	0
"Podel.03G185900"	32.2307178824608	26.0956482587216
"Podel.03G186000"	0.158066032902933	0
"Podel.03G186100"	0.869060372473981	1.21668452146357
"Podel.03G186200"	0.487096830098158	1.02831553020722
"Podel.03G186300"	0.806886488119123	0.747117118628818
"Podel.03G186400"	0.504055016034909	1.09211920140897
"Podel.03G186500"	0.366043180014592	0.48805757335279
"Podel.03G186600"	0	0
"Podel.03G186700"	0.477400173040166	0.596750216300208
"Podel.03G186800"	132.802373753305	123.468021604511
"Podel.03G186900"	1.2027108078219	1.4627563878915
"Podel.03G187000"	19.4362143831145	17.7820684781686
"Podel.03G187100"	0	0.9883431686959
"Podel.03G187200"	0.0636433101054178	0.0318216550527089
"Podel.03G187300"	0	0
"Podel.03G187400"	0.257316797748961	0.12865839887448
"Podel.03G187500"	4.08693256244521	3.63282894439574
"Podel.03G187600"	0.0913694893114639	0.22842372327866
"Podel.03G187700"	0	0
"Podel.03G187800"	0.865599703992253	1.01613878294743
"Podel.03G187900"	0	0
"Podel.03G188000"	0.0874285989884787	0.12240003858387
"Podel.03G188100"	2.19472430784431	2.41419673862874
"Podel.03G188200"	0	0
"Podel.03G188300"	0	0
"Podel.03G188400"	0	0
"Podel.03G188500"	0	0
"Podel.03G188600"	0.581601941578741	0.775469255438321
"Podel.03G188700"	23.8154434181631	19.8847391646799
"Podel.03G188800"	0	0
"Podel.03G188900"	0	0
"Podel.03G189000"	0	0.215203754474107
"Podel.03G189100"	0.616371622868774	0.41091441524585
"Podel.03G189200"	1.69946813153807	1.48251475304385
"Podel.03G189300"	0	0.035463533023094
"Podel.03G189400"	13.8090647191382	17.7012748648623
"Podel.03G189500"	0	0
"Podel.03G189600"	0	0
"Podel.03G189700"	0.227051809024734	0.227051809024734
"Podel.03G189800"	3.15362888030183	4.3625199510842
"Podel.03G189900"	0.60783767007336	0.54030015117632
"Podel.03G190000"	0	0
"Podel.03G190100"	0	0
"Podel.03G190200"	0	0
"Podel.03G190300"	0	0
"Podel.03G190400"	0.236497505177467	0.236497505177467
"Podel.03G190500"	0	0
"Podel.03G190600"	0.22502456072987	0.112512280364935
"Podel.03G190700"	0	0
"Podel.03G190800"	0	0
"Podel.03G190900"	0.335787945545091	0.223858630363394
"Podel.03G191000"	165.872452287575	155.668077642303
"Podel.03G191100"	215.111175875676	255.764193467556
"Podel.03G191200"	0.0425961985381613	0
"Podel.03G191300"	1.08200291400164	1.26673511883118
"Podel.03G191400"	0	0
"Podel.03G191500"	86.627475798614	89.04723769243
"Podel.03G191600"	31.8795989619094	29.3405158587484
"Podel.03G191700"	57.6979642197367	56.5311702011374
"Podel.03G191800"	0.182628628998155	0.121752419332104
"Podel.03G191900"	2.25623069130125	2.40337617116872
"Podel.03G192000"	20.2342085008299	21.7823774786514
"Podel.03G192100"	0.273348707177283	0.164009224306369
